 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
  0.9386  1.1532  1.3160  1.3292  1.2841  1.2401  1.1929  1.1502  1.0927  1.0367
  0.9772  0.9152  0.8497  0.7796  0.7074  0.5317  0.3601  0.1861  0.0324
  1.0098  1.0326  1.0601  1.1115  1.1774  1.1932  1.1636  1.1169  1.0653  1.0112
  0.9535  0.8917  0.8259  0.7576  0.6886  0.5185  0.3532  0.1915  0.0336 -0.1202
  0.9249  0.9451  0.9592  0.9736  0.9948  1.0411  1.0804  1.0741  1.0361  0.9842
  0.9291  0.8694  0.8052  0.7380  0.6699  0.5021  0.3401  0.1820  0.0269 -0.1242
 -0.2710
  0.8400  0.8669  0.8807  0.8883  0.8939  0.8995  0.9148  0.9463  0.9597  0.9406
  0.8980  0.8437  0.7829  0.7177  0.6508  0.4849  0.3256  0.1711  0.0197 -0.1290
 -0.2735 -0.4137
  0.7417  0.7852  0.8063  0.8156  0.8182  0.8179  0.8155  0.8142  0.8247  0.8348
  0.8288  0.7995  0.7526  0.6942  0.6303  0.4671  0.3099  0.1593  0.0118 -0.1344
 -0.2769 -0.4152 -0.5494 -0.6798
  0.6287  0.6881  0.7257  0.7429  0.7486  0.7481  0.7441  0.7376  0.7292  0.7231
  0.7207  0.7128  0.6897  0.6509  0.6005  0.4482  0.2933  0.1460  0.0025 -0.1402
 -0.2809 -0.4178 -0.5504 -0.6790 -0.8046 -0.9271 -1.0463 -1.1620 -1.2742 -1.3828
  0.5036  0.5757  0.6320  0.6613  0.6760  0.6798  0.6772  0.6715  0.6631  0.6522
  0.6391  0.6246  0.6073  0.5822  0.5468  0.4230  0.2757  0.1306 -0.0088 -0.1469
 -0.2850 -0.4208 -0.5524 -0.6798 -0.8033 -0.9232 -1.0400 -1.1541 -1.2658 -1.3750
 -1.4800
  0.3688  0.4513  0.5199  0.5647  0.5920  0.6054  0.6085  0.6054  0.5989  0.5902
  0.5783  0.5621  0.5411  0.5158  0.4859  0.3845  0.2542  0.1144 -0.0218 -0.1554
 -0.2895 -0.4234 -0.5544 -0.6813 -0.8040 -0.9228 -1.0382 -1.1505 -1.2603 -1.3677
 -1.4731
  0.2269  0.3180  0.3935  0.4505  0.4916  0.5173  0.5305  0.5342  0.5313  0.5254
  0.5171  0.5051  0.4875  0.4635  0.4340  0.3417  0.2255  0.0954 -0.0377 -0.1677
 -0.2976 -0.4284 -0.5585 -0.6854 -0.8082 -0.9269 -1.0419 -1.1533 -1.2618 -1.3675
 -1.4708
  0.0805  0.1789  0.2596  0.3243  0.3747  0.4119  0.4371  0.4511  0.4561  0.4549
  0.4502  0.4428  0.4315  0.4133  0.3885  0.3041  0.1973  0.0758 -0.0520 -0.1791
 -0.3050 -0.4314 -0.5585 -0.6845 -0.8075 -0.9265 -1.0416 -1.1528 -1.2606 -1.3652
 -1.4688
 -0.0668  0.0333  0.1178  0.1881  0.2455  0.2913  0.3265  0.3517  0.3669  0.3740
  0.3752  0.3724  0.3666  0.3567  0.3409  0.2703  0.1700  0.0565 -0.0655 -0.1902
 -0.3136 -0.4365 -0.5597 -0.6831 -0.8050 -0.9242 -1.0398 -1.1516 -1.2596 -1.3644
 -1.4659
 -0.2083 -0.1316 -0.0540  0.0209  0.0897  0.1497  0.1986  0.2353  0.2613  0.2783
  0.2880  0.2919  0.2918  0.2884  0.2809  0.2331  0.1442  0.0366 -0.0794
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
  1.2349  1.3290  1.3541  1.3232  1.2780  1.2314  1.1845  1.1346  1.0813  1.0263
  0.9682  0.9075  0.8442  0.7781  0.7099  0.5374  0.3679  0.1999  0.0402
  1.1156  1.1388  1.2049  1.2713  1.2600  1.2167  1.1676  1.1175  1.0649  1.0103
  0.9525  0.8919  0.8288  0.7630  0.6952  0.5243  0.3573  0.1949  0.0366 -0.1173
  1.0417  1.0488  1.0577  1.0857  1.1533  1.1823  1.1507  1.1004  1.0474  0.9935
  0.9365  0.8766  0.8142  0.7490  0.6818  0.5121  0.3467  0.1865  0.0307 -0.1207
 -0.2677
  0.9724  0.9838  0.9848  0.9813  0.9879  1.0189  1.0666  1.0689  1.0273  0.9748
  0.9194  0.8609  0.7997  0.7358  0.6694  0.5008  0.3366  0.1782  0.0245 -0.1248
 -0.2696 -0.4101
  0.8971  0.9196  0.9255  0.9222  0.9155  0.9079  0.9113  0.9296  0.9522  0.9389
  0.8969  0.8428  0.7840  0.7220  0.6570  0.4900  0.3266  0.1698  0.0183 -0.1292
 -0.2724 -0.4111 -0.5455 -0.6763
  0.8100  0.8477  0.8640  0.8660  0.8594  0.8481  0.8333  0.8182  0.8123  0.8217
  0.8241  0.8025  0.7600  0.7047  0.6431  0.4791  0.3167  0.1611  0.0116 -0.1338
 -0.2756 -0.4130 -0.5459 -0.6750 -0.8006 -0.9228 -1.0419 -1.1581 -1.2713 -1.3802
  0.7097  0.7629  0.7929  0.8052  0.8044  0.7953  0.7810  0.7623  0.7404  0.7215
  0.7102  0.7056  0.6922  0.6620  0.6173  0.4669  0.3065  0.1520  0.0043 -0.1387
 -0.2788 -0.4153 -0.5474 -0.6752 -0.7991 -0.9197 -1.0372 -1.1517 -1.2631 -1.3716
 -1.4773
  0.5974  0.6623  0.7078  0.7335  0.7428  0.7401  0.7294  0.7135  0.6929  0.6686
  0.6434  0.6214  0.6036  0.5853  0.5583  0.4452  0.2950  0.1425 -0.0038 -0.1444
 -0.2820 -0.4173 -0.5489 -0.6762 -0.7993 -0.9185 -1.0344 -1.1471 -1.2572 -1.3649
 -1.4704
  0.4753  0.5496  0.6073  0.6469  0.6691  0.6766  0.6727  0.6613  0.6446  0.6238
  0.5991  0.5721  0.5445  0.5178  0.4909  0.4019  0.2749  0.1296 -0.0147 -0.1533
 -0.2881 -0.4214 -0.5524 -0.6799 -0.8032 -0.9222 -1.0376 -1.1497 -1.2587 -1.3647
 -1.4680
  0.3471  0.4290  0.4946  0.5438  0.5793  0.5994  0.6062  0.6023  0.5909  0.5747
  0.5547  0.5310  0.5040  0.4742  0.4426  0.3557  0.2459  0.1147 -0.0244 -0.1608
 -0.2929 -0.4229 -0.5517 -0.6786 -0.8020 -0.9215 -1.0369 -1.1486 -1.2568 -1.3618
 -1.4659
  0.2210  0.3013  0.3705  0.4275  0.4741  0.5058  0.5244  0.5313  0.5282  0.5179
  0.5029  0.4843  0.4622  0.4362  0.4061  0.3172  0.2143  0.0950 -0.0359 -0.1690
 -0.2990 -0.4260 -0.5517 -0.6764 -0.7991 -0.9188 -1.0349 -1.1471 -1.2556 -1.3607
 -1.4626
  0.0982  0.1666  0.2352  0.2989  0.3540  0.3970  0.4267  0.4443  0.4516  0.4501
  0.4416  0.4284  0.4117  0.3915  0.3671  0.2861  0.1854  0.0734 -0.0491
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F182M
  1.4011  1.4016  1.3550  1.3012  1.2537  1.2080  1.1594  1.1094  1.0579  1.0055
  0.9495  0.8906  0.8295  0.7665  0.7017  0.5347  0.3685  0.2054  0.0448
  1.2066  1.2970  1.3344  1.2950  1.2433  1.1938  1.1461  1.0967  1.0458  0.9937
  0.9377  0.8786  0.8174  0.7542  0.6893  0.5228  0.3579  0.1974  0.0401 -0.1137
  1.1242  1.1262  1.1783  1.2524  1.2361  1.1867  1.1351  1.0850  1.0339  0.9819
  0.9266  0.8679  0.8069  0.7441  0.6794  0.5134  0.3492  0.1900  0.0350 -0.1163
 -0.2634
  1.0735  1.0631  1.0546  1.0712  1.1346  1.1656  1.1283  1.0755  1.0226  0.9701
  0.9157  0.8579  0.7976  0.7353  0.6713  0.5062  0.3421  0.1836  0.0300 -0.1194
 -0.2644 -0.4053
  1.0190  1.0190  1.0048  0.9890  0.9845  1.0061  1.0532  1.0567  1.0124  0.9580
  0.9041  0.8476  0.7884  0.7271  0.6640  0.5003  0.3363  0.1781  0.0254 -0.1226
 -0.2662 -0.4053 -0.5402 -0.6714
  0.9539  0.9688  0.9644  0.9471  0.9249  0.9075  0.9032  0.9184  0.9431  0.9326
  0.8889  0.8354  0.7780  0.7182  0.6564  0.4950  0.3315  0.1733  0.0213 -0.1258
 -0.2683 -0.4063 -0.5397 -0.6693 -0.7952 -0.9178 -1.0373 -1.1540 -1.2676 -1.3760
  0.8772  0.9068  0.9163  0.9088  0.8898  0.8663  0.8425  0.8211  0.8082  0.8117
  0.8169  0.7995  0.7597  0.7062  0.6472  0.4894  0.3270  0.1691  0.0175 -0.1287
 -0.2703 -0.4076 -0.5403 -0.6686 -0.7931 -0.9140 -1.0317 -1.1465 -1.2588 -1.3682
 -1.4729
  0.7888  0.8318  0.8555  0.8609  0.8512  0.8313  0.8058  0.7779  0.7488  0.7222
  0.7037  0.6955  0.6863  0.6629  0.6239  0.4823  0.3224  0.1650  0.0139 -0.1313
 -0.2719 -0.4086 -0.5409 -0.6688 -0.7925 -0.9123 -1.0287 -1.1421 -1.2527 -1.3606
 -1.4661
  0.6898  0.7444  0.7811  0.7999  0.8022  0.7911  0.7704  0.7439  0.7136  0.6807
  0.6477  0.6181  0.5951  0.5773  0.5566  0.4604  0.3142  0.1586  0.0081 -0.1363
 -0.2756 -0.4114 -0.5436 -0.6718 -0.7956 -0.9153 -1.0312 -1.1437 -1.2532 -1.3597
 -1.4635
