 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
  0.2654  0.1240  0.0098 -0.0404 -0.1059 -0.1718 -0.2310 -0.2884 -0.3496 -0.4292
 -0.5066 -0.5819 -0.6558 -0.7271 -0.7973 -0.9643 -1.1108 -1.2058 -1.4020
  0.1967  0.1328  0.0618 -0.0196 -0.1091 -0.1874 -0.2553 -0.3205 -0.3842 -0.4593
 -0.5356 -0.6111 -0.6852 -0.7577 -0.8285 -0.9956 -1.1447 -1.2827 -1.4261 -1.5839
  0.1770  0.1196  0.0558 -0.0147 -0.0920 -0.1767 -0.2614 -0.3356 -0.4050 -0.4757
 -0.5503 -0.6248 -0.6986 -0.7712 -0.8425 -1.0116 -1.1632 -1.3009 -1.4458 -1.6019
 -1.7533
  0.1494  0.0979  0.0396 -0.0250 -0.0956 -0.1707 -0.2486 -0.3299 -0.4091 -0.4850
 -0.5588 -0.6316 -0.7039 -0.7758 -0.8470 -1.0182 -1.1740 -1.3162 -1.4604 -1.6150
 -1.7660 -1.9106
  0.1108  0.0674  0.0159 -0.0429 -0.1082 -0.1781 -0.2503 -0.3244 -0.4021 -0.4814
 -0.5594 -0.6342 -0.7064 -0.7769 -0.8471 -1.0190 -1.1788 -1.3253 -1.4712 -1.6244
 -1.7753 -1.9197 -2.0578 -2.1902
  0.0626  0.0255 -0.0175 -0.0686 -0.1271 -0.1916 -0.2597 -0.3298 -0.4024 -0.4770
 -0.5530 -0.6290 -0.7032 -0.7753 -0.8457 -1.0167 -1.1792 -1.3300 -1.4784 -1.6310
 -1.7819 -1.9265 -2.0645 -2.1968 -2.3239 -2.4465 -2.5652 -2.6804 -2.7926 -2.9021
  0.0073 -0.0259 -0.0618 -0.1052 -0.1551 -0.2125 -0.2750 -0.3407 -0.4102 -0.4811
 -0.5528 -0.6249 -0.6974 -0.7695 -0.8406 -1.0130 -1.1769 -1.3316 -1.4816 -1.6346
 -1.7863 -1.9313 -2.0696 -2.2019 -2.3288 -2.4509 -2.5686 -2.6827 -2.7935 -2.9015
 -3.0074
 -0.0526 -0.0837 -0.1162 -0.1533 -0.1957 -0.2437 -0.2985 -0.3582 -0.4234 -0.4911
 -0.5597 -0.6285 -0.6973 -0.7665 -0.8358 -1.0075 -1.1728 -1.3297 -1.4810 -1.6346
 -1.7879 -1.9342 -2.0732 -2.2058 -2.3328 -2.4547 -2.5720 -2.6853 -2.7951 -2.9019
 -3.0061
 -0.1144 -0.1448 -0.1766 -0.2135 -0.2486 -0.2897 -0.3355 -0.3868 -0.4453 -0.5085
 -0.5737 -0.6396 -0.7056 -0.7716 -0.8378 -1.0046 -1.1693 -1.3265 -1.4797 -1.6334
 -1.7886 -1.9373 -2.0778 -2.2113 -2.3388 -2.4609 -2.5784 -2.6917 -2.8012 -2.9072
 -3.0099
 -0.1755 -0.2059 -0.2384 -0.2728 -0.3089 -0.3465 -0.3858 -0.4286 -0.4771 -0.5334
 -0.5933 -0.6553 -0.7182 -0.7813 -0.8446 -1.0040 -1.1645 -1.3222 -1.4745 -1.6268
 -1.7822 -1.9335 -2.0765 -2.2115 -2.3399 -2.4626 -2.5804 -2.6936 -2.8029 -2.9085
 -3.0126
 -0.2337 -0.2678 -0.3027 -0.3382 -0.3743 -0.4108 -0.4476 -0.4849 -0.5245 -0.5709
 -0.6234 -0.6794 -0.7377 -0.7973 -0.8574 -1.0093 -1.1632 -1.3176 -1.4689 -1.6201
 -1.7737 -1.9259 -2.0717 -2.2094 -2.3394 -2.4633 -2.5818 -2.6954 -2.8048 -2.9104
 -3.0126
 -0.2879 -0.3439 -0.3892 -0.4268 -0.4596 -0.4902 -0.5204 -0.5519 -0.5862 -0.6243
 -0.6671 -0.7150 -0.7666 -0.8207 -0.8766 -1.0202 -1.1667 -1.3155 -1.4653
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
  0.1975  0.1043  0.0285 -0.0348 -0.1024 -0.1709 -0.2387 -0.3056 -0.3658 -0.4420
 -0.5212 -0.5989 -0.6746 -0.7478 -0.8189 -0.9878 -1.1403 -1.2625 -1.4133
  0.2053  0.1360  0.0512 -0.0390 -0.1110 -0.1823 -0.2552 -0.3260 -0.3924 -0.4702
 -0.5502 -0.6289 -0.7055 -0.7798 -0.8518 -1.0221 -1.1740 -1.3082 -1.4373 -1.5818
  0.1966  0.1357  0.0678 -0.0099 -0.1005 -0.1856 -0.2606 -0.3349 -0.4057 -0.4810
 -0.5606 -0.6396 -0.7168 -0.7919 -0.8649 -1.0373 -1.1917 -1.3275 -1.4579 -1.6012
 -1.7499
  0.1802  0.1244  0.0628 -0.0053 -0.0810 -0.1650 -0.2543 -0.3364 -0.4116 -0.4844
 -0.5623 -0.6407 -0.7180 -0.7935 -0.8670 -1.0416 -1.1998 -1.3400 -1.4734 -1.6152
 -1.7625 -1.9066
  0.1568  0.1061  0.0493 -0.0132 -0.0821 -0.1573 -0.2373 -0.3213 -0.4062 -0.4843
