 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
  1.3739  0.2802 -1.3072 -1.4345  0.5469  2.4309  0.8424 -0.7184 -1.2436 -0.9735
 -0.9155 -0.7925 -0.2398  0.3645  0.7262  0.5717
  1.0731  0.6766 -0.0060 -0.0974  0.6971  1.6092  1.0353  0.3970  0.0763  0.0410
 -0.0216  0.0085  0.2464  0.5156  0.6658  0.5233  0.3589  0.1960  0.0322
  0.8031  0.7735  0.6227  0.5800  0.7186  1.0083  0.9716  0.8647  0.7349  0.6137
  0.5299  0.5121  0.5565  0.6105  0.6246  0.4923  0.3472  0.1882  0.0284 -0.1253
 -0.2730
  0.5639  0.5709  0.5789  0.5977  0.6116  0.6281  0.6513  0.6847  0.7323  0.7448
  0.7391  0.7183  0.6904  0.6492  0.6026  0.4787  0.3299  0.1744  0.0198 -0.1296
 -0.2755 -0.4175 -0.5563
  0.4130  0.4564  0.4900  0.5171  0.5348  0.5494  0.5652  0.5857  0.6114  0.6353
  0.6456  0.6390  0.6203  0.5900  0.5497  0.4348  0.3047  0.1619  0.0128 -0.1351
 -0.2791 -0.4189 -0.5548 -0.6871 -0.8161
  0.2363  0.3102  0.3680  0.4103  0.4394  0.4598  0.4759  0.4916  0.5087  0.5278
  0.5449  0.5523  0.5447  0.5259  0.4951  0.3921  0.2752  0.1443  0.0029 -0.1415
 -0.2834 -0.4213 -0.5549 -0.6848 -0.8113 -0.9347
  0.0337  0.1323  0.2129  0.2773  0.3254  0.3593  0.3834  0.4024  0.4193  0.4356
  0.4515  0.4640  0.4677  0.4602  0.4388  0.3506  0.2414  0.1216 -0.0099 -0.1488
 -0.2884 -0.4247 -0.5567 -0.6848 -0.8091 -0.9303 -1.0485 -1.1643 -1.2775 -1.3861
 -0.1947 -0.0773  0.0247  0.1128  0.1845  0.2391  0.2791  0.3082  0.3310  0.3502
  0.3674  0.3819  0.3916  0.3924  0.3822  0.3108  0.2087  0.0953 -0.0267 -0.1579
 -0.2935 -0.4283 -0.5594 -0.6862 -0.8091 -0.9284 -1.0445 -1.1580 -1.2693 -1.3783
 -1.4833
 -0.4290 -0.3055 -0.1900 -0.0819  0.0131  0.0921  0.1543  0.2011  0.2360  0.2630
  0.2854  0.3039  0.3183  0.3261  0.3243  0.2729  0.1789  0.0696 -0.0466 -0.1698
 -0.2995 -0.4317 -0.5619 -0.6883 -0.8104 -0.9286 -1.0435 -1.1552 -1.2643 -1.3712
 -1.4764
 -0.6561 -0.5364 -0.4175 -0.2995 -0.1863 -0.0842  0.0024  0.0723  0.1261  0.1673
  0.1994  0.2251  0.2454  0.2597  0.2644  0.2331  0.1508  0.0455 -0.0682 -0.1863
 -0.3097 -0.4377 -0.5664 -0.6927 -0.8150 -0.9331 -1.0474 -1.1583 -1.2660 -1.3712
 -1.4742
 -0.8695 -0.7570 -0.6408 -0.5214 -0.3986 -0.2815 -0.1741 -0.0809 -0.0042  0.0561
  0.1046  0.1427  0.1710  0.1896  0.1991  0.1855  0.1239  0.0252 -0.0858 -0.2013
 -0.3199 -0.4422 -0.5672 -0.6921 -0.8143 -0.9328 -1.0474 -1.1581 -1.2653 -1.3695
 -1.4725
 -1.0784 -0.9673 -0.8528 -0.7355 -0.6126 -0.4895 -0.3689 -0.2578 -0.1596 -0.0776
 -0.0109  0.0420  0.0827  0.1125  0.1325  0.1418  0.0961  0.0059 -0.1011 -0.2147
 -0.3309 -0.4492 -0.5695 -0.6912 -0.8121 -0.9306 -1.0456 -1.1569 -1.2645 -1.3688
 -1.4699
