 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
  1.7859  1.8504  1.5349  0.7055 -0.1986 -0.3411 -0.7911 -1.1017 -0.9838 -0.4499
 -0.7481 -1.3463 -1.0290 -0.1234  0.5295  0.3466
  1.0080  1.1449  1.1201  0.8540  0.5020  0.4766  0.2802  0.1040  0.0495  0.1279
 -0.0690 -0.3321 -0.1981  0.2162  0.5118  0.3267  0.0934 -0.0364 -0.2260
  0.6113  0.7221  0.8046  0.8063  0.7538  0.7718  0.7218  0.6468  0.5564  0.4589
  0.3609  0.2935  0.3200  0.4208  0.4822  0.3073  0.0927 -0.0536 -0.2168 -0.3719
 -0.5143
  0.5958  0.5820  0.5884  0.5624  0.5568  0.5444  0.5337  0.5269  0.5367  0.5430
  0.5417  0.5306  0.5251  0.4903  0.4407  0.2884  0.1121 -0.0570 -0.2181 -0.3730
 -0.5226 -0.6672 -0.8079
  0.3865  0.4298  0.4723  0.4896  0.4992  0.4960  0.4864  0.4763  0.4705  0.4720
  0.4748  0.4687  0.4577  0.4331  0.3917  0.2579  0.0998 -0.0644 -0.2258 -0.3808
 -0.5293 -0.6723 -0.8105 -0.9445 -1.0748
  0.1745  0.2560  0.3259  0.3777  0.4088  0.4221  0.4219  0.4154  0.4076  0.4022
  0.4012  0.4005  0.3917  0.3771  0.3431  0.2255  0.0827 -0.0737 -0.2326 -0.3870
 -0.5348 -0.6767 -0.8132 -0.9454 -1.0738 -1.1988
 -0.0403  0.0606  0.1492  0.2267  0.2857  0.3227  0.3402  0.3442  0.3412  0.3361
  0.3316  0.3292  0.3260  0.3188  0.2949  0.1912  0.0608 -0.0849 -0.2385 -0.3916
 -0.5391 -0.6804 -0.8159 -0.9466 -1.0732 -1.1962 -1.3162 -1.4333 -1.5473 -1.6575
 -0.2578 -0.1564 -0.0578  0.0382  0.1231  0.1890  0.2332  0.2566  0.2656  0.2666
  0.2645  0.2615  0.2588  0.2556  0.2435  0.1590  0.0367 -0.0995 -0.2451 -0.3948
 -0.5419 -0.6832 -0.8182 -0.9480 -1.0732 -1.1945 -1.3125 -1.4276 -1.5400 -1.6498
 -1.7565
 -0.4625 -0.3737 -0.2777 -0.1754 -0.0739  0.0175  0.0915  0.1432  0.1734  0.1877
  0.1935  0.1946  0.1934  0.1910  0.1864  0.1269  0.0144 -0.1161 -0.2541 -0.3979
 -0.5430 -0.6845 -0.8199 -0.9494 -1.0737 -1.1937 -1.3102 -1.4234 -1.5338 -1.6418
 -1.7477
 -0.6582 -0.5823 -0.4946 -0.3964 -0.2916 -0.1846 -0.0866 -0.0055  0.0538  0.0910
  0.1117  0.1224  0.1270  0.1279  0.1259  0.0898 -0.0075 -0.1329 -0.2668 -0.4048
 -0.5459 -0.6864 -0.8226 -0.9527 -1.0772 -1.1967 -1.3121 -1.4240 -1.5327 -1.6389
 -1.7428
 -0.8508 -0.7784 -0.6970 -0.6076 -0.5051 -0.3979 -0.2882 -0.1854 -0.0982 -0.0320
  0.0125  0.0397  0.0546  0.0614  0.0630  0.0404 -0.0300 -0.1468 -0.2770 -0.4111
 -0.5472 -0.6845 -0.8201 -0.9511 -1.0764 -1.1962 -1.3113 -1.4222 -1.5297 -1.6342
 -1.7382
 -1.0258 -0.9620 -0.8872 -0.8027 -0.7074 -0.6057 -0.4960 -0.3853 -0.2798 -0.1933
 -0.1264 -0.0760 -0.0394 -0.0143  0.0011 -0.0005 -0.0575 -0.1613 -0.2863 -0.4175
 -0.5502 -0.6837 -0.8168 -0.9475 -1.0738 -1.1946 -1.3103 -1.4213 -1.5283 -1.6319
 -1.7324
 -1.1834 -1.1331 -1.0652 -0.9817 -0.8985 -0.8080 -0.6959 -0.5862 -0.4766 -0.3769
 -0.2888 -0.2113 -0.1436 -0.0992 -0.0597 -0.0331 -0.0900 -0.1764 -0.2947
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F250M
  0.4574  0.4135  0.3706  0.3234  0.2936  0.3908  0.4500  0.5218  0.5888  0.6113
  0.4895  0.3083  0.2824  0.4064  0.4821  0.3289
  0.5363  0.5002  0.4617  0.4193  0.3871  0.4239  0.4504  0.4891  0.5296  0.5527
  0.5174  0.4520  0.4345  0.4662  0.4703  0.3117  0.1416 -0.0277 -0.1926
  0.5743  0.5490  0.5184  0.4835  0.4525  0.4498  0.4529  0.4672  0.4870  0.5065
  0.5209  0.5260  0.5186  0.4958  0.4552  0.2946  0.1274 -0.0416 -0.2051 -0.3619
 -0.5134
  0.5714  0.5599  0.5407  0.5160  0.4899  0.4685  0.4575  0.4562  0.4612  0.4728
  0.4999  0.5302  0.5345  0.4952  0.4368  0.2776  0.1139 -0.0533 -0.2156 -0.3713
 -0.5211 -0.6658 -0.8060
  0.5276  0.5329  0.5286  0.5168  0.4993  0.4800  0.4642  0.4560  0.4521  0.4515
  0.4545  0.4646  0.4823  0.4645  0.4151  0.2607  0.1011 -0.0628 -0.2241 -0.3790
 -0.5275 -0.6706 -0.8088 -0.9430 -1.0735
  0.4429  0.4680  0.4821  0.4859  0.4807  0.4692  0.4549  0.4431  0.4366  0.4354
  0.4314  0.4230  0.4266  0.4208  0.3841  0.2425  0.0873 -0.0714 -0.2307 -0.3850
 -0.5328 -0.6747 -0.8114 -0.9437 -1.0722 -1.1975
  0.3201  0.3635  0.3992  0.4228  0.4341  0.4345  0.4276  0.4171  0.4076  0.4014
  0.3966  0.3888  0.3764  0.3745  0.3445  0.2198  0.0718 -0.0808 -0.2361 -0.3894
