 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
  1.0403  0.9720  0.9714  0.9720  0.9312  0.8791  0.8254  0.7667  0.6889  0.6088
  0.5267  0.4463  0.3659  0.2868  0.2091  0.0170 -0.1677 -0.3361 -0.4992
  0.9567  0.9362  0.9096  0.8771  0.8472  0.8229  0.7813  0.7230  0.6536  0.5776
  0.4990  0.4198  0.3411  0.2633  0.1864 -0.0010 -0.1815 -0.3539 -0.5184 -0.6758
  0.9079  0.8866  0.8571  0.8217  0.7825  0.7422  0.7097  0.6731  0.6183  0.5500
  0.4757  0.3987  0.3213  0.2443  0.1684 -0.0168 -0.1956 -0.3674 -0.5315 -0.6881
 -0.8380
  0.8521  0.8331  0.8050  0.7693  0.7280  0.6833  0.6375  0.5950  0.5562  0.5083
  0.4473  0.3774  0.3034  0.2284  0.1536 -0.0294 -0.2062 -0.3773 -0.5414 -0.6977
 -0.8469 -0.9899
  0.7841  0.7731  0.7495  0.7172  0.6779  0.6336  0.5860  0.5370  0.4885  0.4417
  0.3954  0.3420  0.2800  0.2113  0.1395 -0.0401 -0.2146 -0.3844 -0.5483 -0.7050
 -0.8539 -0.9963 -1.1329 -1.2647
  0.7044  0.7014  0.6869  0.6605  0.6261  0.5854  0.5400  0.4917  0.4409  0.3888
  0.3382  0.2890  0.2377  0.1812  0.1193 -0.0506 -0.2218 -0.3893 -0.5523 -0.7097
 -0.8593 -1.0016 -1.1377 -1.2686 -1.3951 -1.5177 -1.6367 -1.7523 -1.8648 -1.9744
  0.6153  0.6187  0.6150  0.5958  0.5681  0.5331  0.4925  0.4478  0.3994  0.3485
  0.2963  0.2442  0.1928  0.1408  0.0861 -0.0654 -0.2295 -0.3930 -0.5540 -0.7115
 -0.8623 -1.0055 -1.1417 -1.2722 -1.3977 -1.5189 -1.6363 -1.7504 -1.8616 -1.9702
 -2.0760
  0.5191  0.5277  0.5306  0.5206  0.5009  0.4732  0.4389  0.3996  0.3559  0.3088
  0.2590  0.2079  0.1564  0.1045  0.0520 -0.0878 -0.2405 -0.3981 -0.5552 -0.7108
 -0.8624 -1.0071 -1.1444 -1.2752 -1.4006 -1.5212 -1.6376 -1.7503 -1.8600 -1.9670
 -2.0717
  0.4182  0.4309  0.4369  0.4329  0.4219  0.4023  0.3755  0.3429  0.3052  0.2634
  0.2182  0.1704  0.1212  0.0711  0.0201 -0.1131 -0.2568 -0.4072 -0.5599 -0.7120
 -0.8624 -1.0084 -1.1474 -1.2796 -1.4057 -1.5265 -1.6428 -1.7550 -1.8638 -1.9695
 -2.0722
  0.3147  0.3309  0.3388  0.3391  0.3326  0.3200  0.3015  0.2765  0.2461  0.2109
  0.1718  0.1293  0.0841  0.0373 -0.0108 -0.1373 -0.2727 -0.4166 -0.5639 -0.7116
 -0.8588 -1.0039 -1.1441 -1.2780 -1.4053 -1.5269 -1.6436 -1.7559 -1.8642 -1.9689
 -2.0723
  0.2128  0.2278  0.2361  0.2384  0.2352  0.2272  0.2148  0.1979  0.1753  0.1477
  0.1156  0.0796  0.0404 -0.0017 -0.0458 -0.1637 -0.2910 -0.4271 -0.5689 -0.7129
 -0.8565 -0.9989 -1.1386 -1.2736 -1.4025 -1.5254 -1.6430 -1.7558 -1.8645 -1.9693
 -2.0706
  0.1214  0.1136  0.1126  0.1153  0.1182  0.1190  0.1155  0.1063  0.0916  0.0719
  0.0476  0.0191 -0.0132 -0.0487 -0.0872 -0.1940 -0.3126 -0.4405 -0.5761
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F300M
  0.9986  0.9780  0.9742  0.9598  0.9276  0.8834  0.8271  0.7600  0.6864  0.6082
  0.5285  0.4486  0.3692  0.2907  0.2133  0.0239 -0.1591 -0.3323 -0.4980
  0.9877  0.9740  0.9504  0.9299  0.9060  0.8591  0.8000  0.7338  0.6615  0.5840
  0.5045  0.4244  0.3449  0.2665  0.1894  0.0023 -0.1774 -0.3499 -0.5147 -0.6722
  0.9598  0.9412  0.9156  0.8845  0.8497  0.8210  0.7740  0.7108  0.6410  0.5658
  0.4874  0.4078  0.3283  0.2497  0.1725 -0.0140 -0.1922 -0.3634 -0.5274 -0.6841
 -0.8341
  0.9228  0.9034  0.8743  0.8372  0.7959  0.7542  0.7152  0.6758  0.6182  0.5487
