 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F475W
 -6.0451 -5.7801 -5.6076 -5.4065 -5.1624 -4.9569 -4.8466 -4.7771 -4.6696 -4.5026
 -4.3067 -4.0922 -3.8753 -3.6703 -3.4735 -3.0249 -2.6384 -2.3298 -2.0810
 -5.7282 -5.3942 -5.1471 -4.9416 -4.7687 -4.6251 -4.5021 -4.3871 -4.2675 -4.1353
 -3.9852 -3.8137 -3.6248 -3.4346 -3.2561 -2.8656 -2.5377 -2.2712 -2.0616 -1.9017
 -5.5134 -5.1475 -4.8592 -4.6398 -4.4825 -4.3547 -4.2274 -4.1003 -3.9774 -3.8572
 -3.7289 -3.5863 -3.4243 -3.2517 -3.0883 -2.7408 -2.4582 -2.2269 -2.0467 -1.9063
 -1.7922
 -5.4007 -5.0400 -4.7439 -4.5011 -4.3038 -4.1457 -4.0225 -3.9167 -3.7993 -3.6683
 -3.5378 -3.4100 -3.2738 -3.1216 -2.9701 -2.6505 -2.3999 -2.1969 -2.0363 -1.9095
 -1.8053 -1.7157
 -5.3144 -4.9718 -4.6840 -4.4404 -4.2326 -4.0550 -3.9032 -3.7728 -3.6594 -3.5498
 -3.4259 -3.2931 -3.1648 -3.0314 -2.8918 -2.5901 -2.3595 -2.1770 -2.0323 -1.9171
 -1.8217 -1.7390 -1.6649 -1.5972
 -5.2195 -4.9056 -4.6361 -4.4022 -4.1966 -4.0140 -3.8510 -3.7054 -3.5741 -3.4536
 -3.3389 -3.2211 -3.0982 -2.9747 -2.8443 -2.5535 -2.3338 -2.1640 -2.0309 -1.9256
 -1.8386 -1.7628 -1.6944 -1.6313 -1.5725 -1.5176 -1.4675 -1.4229 -1.3866 -1.3668
 -5.1035 -4.8246 -4.5806 -4.3639 -4.1682 -3.9895 -3.8251 -3.6733 -3.5334 -3.4037
 -3.2816 -3.1644 -3.0487 -2.9358 -2.8181 -2.5368 -2.3198 -2.1563 -2.0301 -1.9321
 -1.8529 -1.7844 -1.7225 -1.6649 -1.6106 -1.5591 -1.5111 -1.4669 -1.4290 -1.4012
 -1.3893
 -4.9712 -4.7258 -4.5094 -4.3145 -4.1343 -3.9656 -3.8060 -3.6549 -3.5122 -3.3781
 -3.2517 -3.1315 -3.0163 -2.9052 -2.7967 -2.5332 -2.3166 -2.1535 -2.0298 -1.9354
 -1.8621 -1.8009 -1.7462 -1.6953 -1.6467 -1.6000 -1.5555 -1.5138 -1.4760 -1.4444
 -1.4248
 -4.8276 -4.6121 -4.4206 -4.2473 -4.0853 -3.9305 -3.7806 -3.6353 -3.4952 -3.3611
 -3.2332 -3.1116 -2.9957 -2.8848 -2.7786 -2.5283 -2.3178 -2.1538 -2.0297 -1.9358
 -1.8653 -1.8099 -1.7625 -1.7191 -1.6775 -1.6370 -1.5977 -1.5598 -1.5241 -1.4923
 -1.4672
 -4.6895 -4.4989 -4.3255 -4.1690 -4.0237 -3.8838 -3.7470 -3.6115 -3.4781 -3.3479
 -3.2219 -3.1009 -2.9852 -2.8751 -2.7697 -2.5262 -2.3213 -2.1580 -2.0327 -1.9376
 -1.8666 -1.8136 -1.7718 -1.7356 -1.7018 -1.6688 -1.6362 -1.6040 -1.5726 -1.5431
 -1.5153
 -4.5612 -4.3865 -4.2276 -4.0821 -3.9478 -3.8212 -3.6975 -3.5743 -3.4510 -3.3284
 -3.2076 -3.0900 -2.9765 -2.8677 -2.7636 -2.5247 -2.3233 -2.1612 -2.0355 -1.9394
 -1.8671 -1.8140 -1.7746 -1.7438 -1.7172 -1.6920 -1.6672 -1.6421 -1.6168 -1.5921
 -1.5688
 -4.4427 -4.2749 -4.1274 -3.9895 -3.8628 -3.7445 -3.6313 -3.5200 -3.4083 -3.2962
 -3.1840 -3.0729 -2.9642 -2.8587 -2.7603 -2.5238 -2.3238 -2.1634 -2.0381
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F475W
 -6.5280 -6.1357 -5.8121 -5.5447 -5.3201 -5.1208 -4.9307 -4.7389 -4.5459 -4.3532
 -4.1544 -3.9478 -3.7392 -3.5410 -3.3449 -2.9511 -2.6154 -2.3291 -2.1004
 -6.1451 -5.7343 -5.3955 -5.1214 -4.8979 -4.7092 -4.5404 -4.3767 -4.2154 -4.0538
 -3.8859 -3.7068 -3.5180 -3.3330 -3.1628 -2.8043 -2.5123 -2.2671 -2.0674 -1.9096
 -5.8216 -5.3973 -5.0597 -4.8200 -4.5995 -4.4137 -4.2529 -4.1051 -3.9634 -3.8238
 -3.6810 -3.5289 -3.3628 -3.1906 -3.0291 -2.6951 -2.4345 -2.2207 -2.0449 -1.9038
 -1.7873
 -5.6143 -5.1823 -4.8430 -4.5840 -4.3825 -4.2165 -4.0677 -3.9241 -3.7864 -3.6549
 -3.5261 -3.3949 -3.2535 -3.0978 -2.9438 -2.6235 -2.3820 -2.1899 -2.0329 -1.9052
 -1.7998 -1.7096
 -5.5526 -5.1186 -4.7643 -4.4858 -4.2669 -4.0905 -3.9425 -3.8110 -3.6860 -3.5592
 -3.4274 -3.2995 -3.1727 -3.0374 -2.8930 -2.5806 -2.3489 -2.1706 -2.0274 -1.9110
 -1.8144 -1.7311 -1.6568 -1.5893
 -5.5355 -5.1046 -4.7487 -4.4564 -4.2158 -4.0167 -3.8507 -3.7102 -3.5890 -3.4822
 -3.3729 -3.2495 -3.1228 -2.9962 -2.8639 -2.5580 -2.3299 -2.1588 -2.0252 -1.9180
 -1.8295 -1.7532 -1.6848 -1.6219 -1.5636 -1.5094 -1.4601 -1.4161 -1.3799 -1.3600
 -5.5199 -5.1065 -4.7571 -4.4654 -4.2210 -4.0141 -3.8369 -3.6833 -3.5481 -3.4258
 -3.3126 -3.2043 -3.0919 -2.9741 -2.8496 -2.5498 -2.3209 -2.1523 -2.0240 -1.9235
